Date,Open,High,Low,Close,Adj Close,Volume
2021-01-04,139.660004,139.860001,136.350006,137.820007,131.181961,8330900
2021-01-05,137.990005,138.919998,136.270004,138.699997,132.019547,6856400
2021-01-06,138.770004,141.039993,138.600006,140.160004,133.409241,10578000
2021-01-07,139.750000,140.130005,138.039993,138.850006,132.162354,7355400
2021-01-08,138.470001,139.059998,137.000000,138.789993,132.105225,7448500
2021-01-11,138.750000,139.440002,137.600006,137.850006,131.210510,7239900
2021-01-12,137.850006,138.250000,136.240005,137.050003,130.449020,6333500
2021-01-13,137.100006,138.070007,137.100006,137.259995,130.648895,6078800
2021-01-14,137.429993,137.649994,135.279999,135.800003,129.259247,6172800
2021-01-15,135.250000,136.199997,134.660004,134.779999,128.288361,7757600
2021-01-19,135.699997,136.360001,133.559998,133.600006,127.165230,9184900
2021-01-20,132.529999,133.800003,131.259995,131.929993,125.575638,12506600
2021-01-21,130.649994,131.990005,130.509995,131.009995,125.452118,8761600
2021-01-22,131.020004,131.470001,129.990005,130.000000,124.484955,7202800
2021-01-25,129.949997,133.000000,129.899994,132.240005,126.629929,9640000
2021-01-26,132.250000,133.470001,131.429993,133.089996,127.443863,5996700
2021-01-27,132.389999,133.100006,127.699997,128.380005,122.933685,10826700
2021-01-28,127.839996,131.649994,127.440002,130.360001,124.829697,8242000
2021-01-29,130.190002,130.289993,128.070007,128.210007,122.770912,8344100
2021-02-01,129.000000,129.660004,128.199997,128.970001,123.498650,6534200
2021-02-02,129.600006,130.720001,128.690002,128.789993,123.326286,6825600
2021-02-03,128.949997,129.199997,127.750000,128.949997,123.479492,7309400
2021-02-04,129.380005,129.460007,128.580002,129.029999,123.556107,6613700
2021-02-05,129.119995,130.100006,129.029999,129.570007,124.073204,5063700
2021-02-08,129.929993,130.100006,128.110001,129.169998,123.690170,7011200
2021-02-09,129.460007,129.940002,128.229996,128.669998,123.211372,5917800
2021-02-10,128.750000,129.160004,127.959999,128.220001,122.780479,8594100
2021-02-11,128.539993,129.330002,128.210007,128.330002,122.885803,6139200
2021-02-12,128.000000,128.130005,126.580002,127.620003,122.205917,8407300
2021-02-16,127.970001,128.169998,126.989998,127.919998,122.493202,8246000
2021-02-17,127.190002,129.490005,127.110001,128.460007,123.010300,8845200
2021-02-18,127.809998,129.850006,127.589996,129.529999,124.034897,6936400
2021-02-19,129.350006,129.440002,127.019997,127.120003,121.727135,8277900
2021-02-22,126.790001,127.239998,126.379997,126.580002,121.210045,6975500
2021-02-23,127.779999,129.929993,127.190002,127.519997,122.110153,10145300
2021-02-24,127.349998,128.240005,126.910004,127.660004,122.244232,7263000
2021-02-25,127.489998,128.990005,126.290001,126.580002,121.210045,7790800
2021-02-26,126.540001,126.930000,121.820000,123.529999,118.289436,17718800
2021-03-01,124.160004,125.489998,124.000000,124.290001,119.017204,7740200
2021-03-02,123.870003,124.860001,123.430000,123.900002,118.643745,10206500
2021-03-03,123.769997,124.199997,122.790001,123.160004,117.935135,7537000
2021-03-04,123.099998,124.769997,121.540001,122.150002,116.967979,10228100
2021-03-05,122.760002,126.330002,122.550003,125.980003,120.635490,10490900
2021-03-08,125.760002,128.899994,125.320000,127.309998,121.909073,9224700
2021-03-09,127.650002,128.919998,126.059998,126.180000,120.827019,8859700
2021-03-10,126.150002,128.419998,125.470001,127.339996,121.937798,9070900
2021-03-11,127.129997,127.849998,126.720001,126.910004,121.526054,6941500
2021-03-12,127.650002,128.820007,127.650002,128.139999,122.703865,6521900
2021-03-15,128.389999,129.039993,127.190002,128.559998,123.106049,7172600
2021-03-16,128.509995,129.979996,128.509995,128.940002,123.469933,6485200
2021-03-17,129.110001,129.839996,128.350006,128.419998,122.971985,6192900
2021-03-18,128.210007,129.039993,127.040001,128.699997,123.240105,6871300
2021-03-19,129.100006,129.740005,127.900002,128.009995,122.579369,20262100
2021-03-22,128.009995,130.889999,128.009995,130.179993,124.657318,8077600
2021-03-23,130.410004,133.289993,129.990005,132.600006,126.974663,9503800
2021-03-24,130.940002,133.139999,130.619995,132.559998,126.936348,8318000
2021-03-25,133.089996,133.619995,132.050003,133.479996,127.817329,7517300
2021-03-26,133.220001,135.610001,132.479996,135.449997,129.703735,10821200
2021-03-29,135.000000,137.600006,135.000000,137.570007,131.733810,11176000
2021-03-30,136.610001,137.000000,135.139999,135.449997,129.703735,8090600
2021-03-31,135.679993,136.750000,135.259995,135.429993,129.684586,9202600
2021-04-01,135.050003,135.479996,133.330002,134.279999,128.583389,9117800
2021-04-05,134.960007,137.250000,134.729996,136.449997,130.661331,8279100
2021-04-06,136.000000,137.020004,135.639999,136.500000,130.709198,6180600
2021-04-07,137.119995,137.330002,136.250000,136.740005,130.939011,10244500
2021-04-08,136.899994,137.630005,136.589996,137.259995,131.436951,6190300
2021-04-09,136.509995,137.270004,135.559998,136.369995,130.584717,5855400
2021-04-12,136.500000,137.039993,135.710007,136.919998,131.111374,6440900
2021-04-13,136.020004,136.389999,134.839996,135.110001,129.378174,9161200
2021-04-14,135.520004,135.789993,134.580002,135.600006,129.847397,7584000
