"Date","Price","Open","High","Low","Vol.","Change %"
"11/25/2021","20,667.00","20,875.00","20,825.00","20,850.00","14.97K","-0.86%"
"11/24/2021","20,846.00","21,050.00","21,000.00","21,050.00","34.87K","2.44%"
"11/23/2021","20,349.00","20,450.00","20,420.00","20,420.00","19.03K","0.06%"
"11/22/2021","20,336.00","20,125.00","20,075.00","20,125.00","16.41K","1.46%"
"11/19/2021","20,044.00","19,825.00","19,830.00","19,825.00","26.40K","2.06%"
"11/18/2021","19,639.00","19,200.00","19,175.00","19,200.00","15.63K","1.47%"
"11/17/2021","19,355.00","19,470.00","19,450.00","19,460.00","14.83K","-0.20%"
"11/16/2021","19,394.00","19,550.00","19,525.00","19,550.00","19.16K","-1.02%"
"11/15/2021","19,594.00","19,800.00","19,750.00","19,800.00","16.07K","-1.93%"
"11/12/2021","19,979.00","19,775.00","19,725.00","19,725.00","16.92K","1.11%"
"11/11/2021","19,759.00","19,715.00","19,710.00","19,715.00","13.99K","0.03%"
"11/10/2021","19,754.00","19,600.00","19,500.00","19,550.00","16.45K","1.82%"
"11/09/2021","19,401.00","19,635.00","19,625.00","19,635.00","12.77K","-1.22%"
"11/08/2021","19,640.00","19,600.00","19,550.00","19,575.00","15.29K","1.06%"
"11/05/2021","19,434.00","19,225.00","19,200.00","19,225.00","13.77K","1.53%"
"11/04/2021","19,141.00","19,470.00","19,430.00","19,450.00","15.48K","-0.11%"
"11/03/2021","19,162.00","19,700.00","19,690.00","19,700.00","20.20K","-2.24%"
"11/02/2021","19,601.00","19,700.00","19,670.00","19,680.00","16.68K","-0.51%"
"11/01/2021","19,702.00","19,500.00","19,460.00","19,470.00","16.19K","1.31%"
"10/29/2021","19,448.00","19,360.00","19,300.00","19,310.00","21.87K","-0.64%"
"10/28/2021","19,574.00","19,690.00","19,670.00","19,690.00","17.79K","0.83%"
"10/27/2021","19,412.00","19,675.00","19,650.00","19,640.00","29.54K","-3.38%"
"10/26/2021","20,091.00","20,400.00","20,350.00","20,375.00","24.08K","-1.06%"
"10/25/2021","20,306.00","20,030.00","20,020.00","20,030.00","16.35K","2.87%"
"10/22/2021","19,739.00","20,275.00","20,210.00","20,220.00","20.49K","-0.96%"
"10/21/2021","19,930.00","20,500.00","20,475.00","20,475.00","32.32K","-4.93%"
"10/20/2021","20,963.00","20,000.00","19,955.00","19,960.00","29.83K","4.55%"
"10/19/2021","20,050.00","20,450.00","20,400.00","20,450.00","33.77K","0.27%"
