"Date","Price","Open","High","Low","Vol.","Change %"
"06/21/2022","101.07","100.02","102.50","98.84","76.09K","-7.14%"
"06/20/2022","108.84","108.97","109.17","106.84","","-0.09%"
"06/19/2022","108.94","108.97","109.34","108.78","","9.20%"
"06/17/2022","99.76","105.32","106.77","98.69","103.89K","-5.92%"
"06/16/2022","106.04","104.79","106.39","102.47","93.61K","1.66%"
"06/15/2022","104.31","106.58","106.90","103.64","77.64K","-1.93%"
"06/14/2022","106.36","108.30","109.97","104.85","82.95K","-1.61%"
"06/13/2022","108.10","107.65","109.25","105.14","71.81K","-0.11%"
"06/10/2022","108.22","109.38","110.00","106.25","74.73K","-1.18%"
"06/09/2022","109.51","110.34","110.74","109.03","50.92K","-0.40%"
"06/08/2022","109.95","107.89","110.78","107.57","60.40K","2.20%"
"06/07/2022","107.58","106.73","108.27","105.86","66.74K","1.57%"
"06/06/2022","105.92","106.75","107.58","105.35","46.04K","0.01%"
"06/03/2022","105.91","104.62","107.19","102.93","40.17K","1.63%"
"06/02/2022","104.21","102.39","104.81","99.96","75.96K","1.45%"
"06/01/2022","102.72","102.50","103.91","101.71","64.46K","1.28%"
"05/31/2022","101.42","102.05","105.62","100.89","89.18K","-13.77%"
"05/30/2022","117.61","115.58","117.79","115.39","","1.73%"
"05/29/2022","115.61","115.30","115.81","115.20","","13.29%"
"05/27/2022","102.05","101.46","102.13","100.04","38.87K","0.83%"
"05/26/2022","101.21","98.85","101.66","98.19","57.92K","2.69%"
"05/25/2022","98.56","98.40","99.08","97.79","34.26K","0.72%"
"05/24/2022","97.86","97.67","98.99","96.26","46.40K","0.17%"
"05/23/2022","97.69","96.87","98.03","96.15","39.30K","1.02%"
"05/20/2022","96.70","95.99","97.25","95.38","37.65K","-0.01%"
"05/19/2022","96.71","94.59","96.86","92.39","74.95K","2.36%"
"05/18/2022","94.48","97.56","98.78","93.81","76.33K","-2.82%"
"05/17/2022","97.22","98.94","99.99","96.62","60.45K","-1.79%"
"05/16/2022","98.99","97.99","99.64","95.90","59.01K","1.17%"
"05/13/2022","97.85","95.71","97.90","95.34","45.89K","2.79%"
"05/12/2022","95.19","95.49","95.98","92.92","61.70K","-0.22%"
"05/11/2022","95.40","90.50","95.68","89.90","69.31K","4.89%"
"05/10/2022","90.95","93.68","94.34","90.62","75.40K","-2.76%"
"05/09/2022","93.53","99.40","99.40","92.87","74.04K","-5.27%"
"05/06/2022","98.73","97.41","99.35","96.28","66.40K","1.46%"
"05/05/2022","97.31","96.77","99.66","95.86","67.83K","0.28%"
"05/04/2022","97.04","93.59","97.56","93.14","55.74K","4.68%"
"05/03/2022","92.70","93.95","94.58","92.28","44.97K","-1.32%"
"05/02/2022","93.94","92.61","94.74","90.71","54.23K","0.65%"
"04/29/2022","93.33","93.80","95.71","92.81","54.16K","-0.87%"
"04/28/2022","94.15","92.92","94.41","91.44","62.63K","1.12%"
"04/27/2022","93.11","93.10","93.70","91.57","41.09K","0.24%"
"04/26/2022","92.89","91.22","93.85","90.45","50.20K","1.94%"
"04/25/2022","91.12","92.85","92.98","88.70","54.49K","-2.73%"
"04/22/2022","93.68","95.79","95.97","92.65","33.49K","-2.30%"
"04/21/2022","95.89","94.80","96.99","94.41","40.87K","1.48%"
"04/20/2022","94.49","94.38","95.68","93.17","49.13K","0.62%"
"04/19/2022","93.91","97.82","98.66","93.60","60.06K","-4.59%"
"04/18/2022","98.43","97.71","99.61","96.97","33.93K","0.14%"
"04/14/2022","98.29","96.68","98.63","95.24","49.84K","1.27%"
"04/13/2022","97.06","94.60","97.18","93.94","65.87K","2.58%"
"04/12/2022","94.62","91.54","94.91","91.19","71.12K","4.46%"
"04/11/2022","90.58","93.13","93.16","89.00","70.36K","-2.59%"
"04/08/2022","92.99","91.52","93.10","90.29","44.90K","1.97%"
"04/07/2022","91.19","91.50","92.31","89.26","73.86K","0.91%"
"04/06/2022","90.37","93.22","95.09","90.00","68.82K","-3.60%"
"04/05/2022","93.74","94.49","95.79","91.95","50.13K","-0.77%"
"04/04/2022","94.47","91.50","94.66","90.70","59.74K","3.44%"
"04/01/2022","91.33","90.85","91.83","88.70","66.89K","1.93%"
"03/31/2022","89.60","92.43","92.99","88.98","96.23K","-3.51%"
"03/30/2022","92.86","90.52","92.93","89.75","36.95K","3.55%"
"03/29/2022","89.68","88.09","91.12","85.35","66.90K","0.08%"
"03/28/2022","89.61","93.50","93.50","87.12","52.04K","-5.50%"
"03/25/2022","94.83","92.83","95.02","90.79","46.08K","1.44%"
"03/24/2022","93.48","95.16","96.85","92.47","41.02K","-2.34%"
"03/23/2022","95.72","92.45","95.91","92.16","53.90K","3.27%"
"03/22/2022","92.69","93.57","94.82","91.45","45.61K","-0.60%"
"03/21/2022","93.25","89.12","93.57","89.08","41.92K","4.54%"
"03/18/2022","89.20","88.30","90.24","87.61","31.68K","1.23%"
"03/17/2022","88.12","82.65","88.88","82.46","54.20K","6.55%"
"03/16/2022","82.70","83.50","86.38","82.23","48.28K","-1.70%"
"03/15/2022","84.13","86.94","86.98","82.09","84.31K","-3.03%"
"03/14/2022","86.76","90.25","90.76","85.69","64.33K","-3.85%"
"03/11/2022","90.23","87.67","90.38","85.64","57.97K","3.94%"
"03/10/2022","86.81","88.20","90.58","85.19","86.58K","0.74%"
"03/09/2022","86.17","97.99","99.07","80.80","126.78K","-10.95%"
"03/08/2022","96.77","96.32","100.75","93.97","110.15K","0.51%"
"03/07/2022","96.28","95.51","104.80","92.52","92.22K","1.97%"
"03/04/2022","94.42","88.22","94.69","88.22","110.57K","7.72%"
"03/03/2022","87.65","87.00","89.68","85.71","117.42K","0.39%"
"03/02/2022","87.31","85.50","88.00","84.10","151.29K","4.34%"
"03/01/2022","83.68","82.35","85.44","82.20","198.45K","1.75%"
"02/28/2022","82.24","83.00","85.95","81.92","95.09K","1.49%"
"02/25/2022","81.03","82.04","83.74","80.28","76.36K","-0.80%"
"02/24/2022","81.68","83.10","88.06","80.63","169.61K","-1.39%"
"02/23/2022","82.83","81.97","83.94","81.62","61.35K","0.88%"
"02/22/2022","82.11","81.45","84.16","79.98","77.56K","-11.38%"
"02/21/2022","92.65","91.62","93.91","89.08","","1.12%"
"02/20/2022","91.62","91.22","91.74","91.08","","13.48%"
"02/18/2022","80.74","79.94","81.24","78.40","64.13K","0.96%"
"02/17/2022","79.97","79.43","80.86","78.85","60.62K","-1.05%"
"02/16/2022","80.82","80.07","81.35","78.67","84.27K","1.14%"
"02/15/2022","79.91","82.04","82.29","79.14","72.63K","-3.37%"
"02/14/2022","82.70","82.00","83.03","81.00","65.91K","0.95%"
"02/11/2022","81.92","80.44","82.64","79.65","98.50K","1.76%"
"02/10/2022","80.50","80.67","81.72","80.06","59.59K","-0.14%"
"02/09/2022","80.61","79.98","81.06","79.11","58.57K","1.23%"
"02/08/2022","79.63","81.08","81.26","79.10","52.62K","-1.75%"
"02/07/2022","81.05","80.69","81.88","80.59","47.41K","0.01%"
"02/04/2022","81.04","79.51","81.35","79.47","60.07K","1.43%"
"02/03/2022","79.90","78.53","79.99","77.54","58.16K","1.62%"
"02/02/2022","78.63","78.35","79.41","77.81","59.29K","0.56%"
"02/01/2022","78.19","78.38","78.73","77.04","40.06K","-0.14%"
"01/31/2022","78.30","78.35","78.65","77.43","45.86K","0.72%"
"01/28/2022","77.74","78.50","79.17","77.46","55.41K","-0.06%"
"01/27/2022","77.79","78.32","79.20","77.49","51.59K","-0.80%"
"01/26/2022","78.42","77.15","78.93","76.96","56.68K","1.42%"
"01/25/2022","77.32","76.85","77.52","75.93","59.34K","1.63%"
"01/24/2022","76.08","77.30","78.28","74.94","44.21K","-1.79%"
"01/21/2022","77.47","77.08","77.77","75.71","50.89K","-0.72%"
"01/20/2022","78.03","76.96","78.65","76.69","55.81K","0.59%"
"01/19/2022","77.57","77.64","78.14","76.88","56.97K","0.70%"
"01/18/2022","77.03","76.12","77.72","75.48","65.81K","-7.96%"
"01/17/2022","83.69","83.84","83.95","82.94","","-0.17%"
"01/16/2022","83.83","83.78","84.09","83.68","","10.54%"
"01/14/2022","75.84","74.57","76.13","74.46","58.36K","1.40%"
"01/13/2022","74.79","75.08","75.28","74.21","39.99K","-0.16%"
"01/12/2022","74.91","74.21","75.30","73.99","60.31K","0.89%"
"01/11/2022","74.25","72.17","74.42","72.06","63.13K","3.11%"
"01/10/2022","72.01","72.78","73.22","71.74","30.20K","-0.89%"
"01/07/2022","72.66","72.99","73.70","72.43","38.64K","-0.42%"
"01/06/2022","72.97","71.37","73.38","71.07","60.11K","1.02%"
"01/05/2022","72.23","72.17","72.76","71.44","55.79K","0.17%"
"01/04/2022","72.11","71.10","72.43","70.85","40.33K","1.41%"
"01/03/2022","71.11","70.17","71.34","69.35","22.15K","1.83%"
"12/31/2021","69.83","70.90","71.46","69.78","22.07K","-2.25%"
"12/30/2021","71.44","71.03","71.81","70.48","14.20K","0.49%"
"12/29/2021","71.09","70.60","71.67","70.02","21.37K","0.91%"
"12/28/2021","70.45","70.25","71.16","69.97","21.17K","0.50%"
"12/27/2021","70.10","68.11","70.56","67.49","20.81K","2.28%"
"12/23/2021","68.54","67.86","68.73","67.16","26.78K","1.29%"
"12/22/2021","67.67","66.97","67.90","66.42","27.39K","1.00%"
"12/21/2021","67.00","65.57","67.22","64.97","26.27K","3.12%"
"12/20/2021","64.97","65.73","65.73","63.14","41.91K","-2.21%"
"12/17/2021","66.44","67.65","67.86","65.79","36.32K","-2.29%"
"12/16/2021","68.00","67.72","68.49","67.30","34.40K","1.07%"
"12/15/2021","67.28","67.34","67.88","66.27","38.39K","-0.34%"
"12/14/2021","67.51","67.86","68.50","66.54","37.16K","-0.66%"
"12/13/2021","67.96","68.67","69.37","67.76","30.17K","-0.44%"
"12/10/2021","68.26","67.35","68.86","67.30","29.68K","0.62%"
"12/09/2021","67.84","68.95","69.48","67.28","34.58K","-1.67%"
"12/08/2021","68.99","68.08","69.10","67.56","42.63K","0.95%"
"12/07/2021","68.34","66.39","68.65","66.29","53.79K","3.25%"
"12/06/2021","66.19","64.27","66.74","64.23","47.76K","3.93%"
"12/03/2021","63.69","63.49","65.41","63.07","53.56K","0.41%"
"12/02/2021","63.43","62.56","64.00","60.20","81.55K","1.60%"
"12/01/2021","62.43","63.25","65.20","61.82","58.79K","-0.11%"
"11/30/2021","62.50","66.10","66.91","61.07","71.17K","-5.13%"
"11/29/2021","65.88","64.42","67.84","64.42","53.12K","2.97%"
"11/26/2021","63.98","71.96","72.26","63.48","94.68K","-17.35%"
"11/25/2021","77.41","78.38","78.65","77.28","","7.72%"
"11/24/2021","71.86","71.82","72.34","71.34","27.41K","-0.24%"
"11/23/2021","72.03","70.02","72.22","69.36","57.61K","2.58%"
"11/22/2021","70.22","68.86","70.29","68.25","34.29K","1.64%"
"11/19/2021","69.09","70.65","71.51","68.70","47.61K","-2.44%"
"11/18/2021","70.82","69.99","70.92","69.22","36.12K","1.42%"
"11/17/2021","69.83","71.00","71.10","69.39","52.18K","-1.80%"
"11/16/2021","71.11","71.01","71.81","70.75","23.31K","0.20%"
"11/15/2021","70.97","71.06","71.23","70.13","24.36K","0.01%"
"11/12/2021","70.96","71.46","71.63","70.23","29.72K","-0.87%"
"11/11/2021","71.58","71.60","71.92","70.71","29.81K","0.35%"
"11/10/2021","71.33","73.08","73.27","71.05","41.35K","-2.21%"
"11/09/2021","72.94","72.50","73.08","72.23","40.08K","0.73%"
"11/08/2021","72.41","71.90","72.72","71.82","29.40K","0.65%"
"11/05/2021","71.94","70.21","72.15","69.69","76.52K","2.90%"
"11/04/2021","69.91","69.84","72.09","69.53","94.11K","-0.30%"
"11/03/2021","70.12","71.54","71.66","69.38","58.98K","-2.58%"
"11/02/2021","71.98","71.62","72.14","71.28","26.14K","0.19%"
"11/01/2021","71.84","71.40","72.10","70.77","32.64K","0.71%"
"10/29/2021","71.33","71.79","72.24","70.88","33.68K","-0.50%"
"10/28/2021","71.69","71.75","72.02","70.03","41.52K","-0.24%"
"10/27/2021","71.86","72.82","72.91","71.53","40.94K","-1.64%"
"10/26/2021","73.06","72.76","73.25","72.41","44.89K","0.47%"
"10/25/2021","72.72","72.30","73.06","72.05","67.95K","0.92%"
"10/22/2021","72.06","72.07","72.71","71.56","66.02K","-0.17%"
"10/21/2021","72.18","73.43","73.64","71.40","57.03K","-1.89%"
"10/20/2021","73.57","72.76","73.63","71.80","38.49K","1.14%"
"10/19/2021","72.74","72.41","73.23","72.00","44.12K","0.41%"
"10/18/2021","72.44","72.81","73.67","72.02","55.46K","-0.48%"
"10/15/2021","72.79","72.78","73.24","72.50","42.26K","0.25%"
"10/14/2021","72.61","72.31","72.86","71.90","40.95K","0.69%"
"10/13/2021","72.11","71.79","72.35","71.04","34.33K","0.10%"
"10/12/2021","72.04","71.71","72.41","71.10","46.02K","0.18%"
"10/11/2021","71.91","71.15","72.61","71.15","51.75K","1.52%"
"10/08/2021","70.83","70.97","71.66","70.49","58.18K","0.50%"
"10/07/2021","70.48","69.61","70.97","67.91","55.21K","1.02%"
"10/06/2021","69.77","71.23","71.57","69.33","61.52K","-1.91%"
"10/05/2021","71.13","69.98","71.31","69.90","43.77K","1.50%"
"10/04/2021","70.08","68.95","70.77","68.39","50.83K","1.85%"
"10/01/2021","68.81","67.76","68.90","67.20","34.86K","1.64%"
"09/30/2021","67.70","67.64","68.50","66.40","49.77K","-0.12%"
"09/29/2021","67.78","67.28","68.33","66.57","28.75K","-0.06%"
"09/28/2021","67.82","67.96","68.87","67.07","39.10K","-0.31%"
"09/27/2021","68.03","66.96","68.18","66.74","50.27K","2.10%"
"09/24/2021","66.63","66.25","66.73","65.91","38.92K","0.62%"
"09/23/2021","66.22","65.25","66.28","65.00","33.63K","1.22%"
"09/22/2021","65.42","64.50","65.47","64.40","29.24K","1.93%"
"09/21/2021","64.18","64.01","64.83","63.40","26.10K","0.77%"
"09/20/2021","63.69","65.03","65.03","63.39","31.07K","-2.08%"
"09/17/2021","65.04","65.51","65.61","64.78","24.80K","-0.88%"
"09/16/2021","65.62","65.57","65.85","64.87","31.59K","0.02%"
"09/15/2021","65.61","64.91","66.27","64.89","72.00K","1.41%"
"09/14/2021","64.70","64.96","65.32","64.34","30.85K","-0.23%"
"09/13/2021","64.85","64.30","65.16","64.30","40.43K","0.67%"
"09/10/2021","64.42","63.04","64.45","62.86","28.48K","2.04%"
"09/09/2021","63.13","63.90","64.27","62.58","39.91K","-1.21%"
"09/08/2021","63.90","63.48","64.37","63.46","40.94K","0.52%"
"09/07/2021","63.57","64.00","64.35","63.03","32.01K","-7.60%"
"09/06/2021","68.80","68.75","69.47","68.27","","0.07%"
"09/05/2021","68.75","69.22","69.23","68.73","","7.14%"
"09/03/2021","64.17","64.33","64.86","63.96","39.79K","-0.60%"
"09/02/2021","64.56","63.15","64.90","62.85","46.41K","1.75%"
"09/01/2021","63.45","63.10","63.75","62.23","33.21K","0.44%"
"08/31/2021","63.17","63.24","63.53","62.80","24.81K","-0.35%"
"08/30/2021","63.39","63.50","63.77","62.60","18.72K","0.36%"
"08/27/2021","63.16","62.32","63.18","62.00","21.79K","1.94%"
"08/26/2021","61.96","62.51","62.59","61.70","26.50K","-1.31%"
"08/25/2021","62.78","62.20","62.89","61.65","24.23K","1.06%"
"08/24/2021","62.12","60.62","62.23","60.44","19.97K","2.58%"
"08/23/2021","60.56","57.50","60.73","57.50","31.27K","4.85%"
"08/20/2021","57.76","59.20","59.30","57.52","24.05K","-2.10%"
"08/19/2021","59.00","59.80","60.00","58.13","39.57K","-2.35%"
"08/18/2021","60.42","61.20","61.80","59.67","28.62K","-1.24%"
"08/17/2021","61.18","62.00","62.07","61.03","20.55K","-1.07%"
"08/16/2021","61.84","62.22","62.45","60.61","21.04K","-1.31%"
"08/13/2021","62.66","62.90","63.17","62.20","16.23K","-0.76%"
"08/12/2021","63.14","63.18","63.34","62.44","11.88K","-0.05%"
"08/11/2021","63.17","62.47","63.25","61.26","23.79K","1.19%"
"08/10/2021","62.43","61.47","62.79","61.06","25.88K","1.98%"
"08/09/2021","61.22","61.99","61.99","60.18","32.11K","-2.02%"
"08/06/2021","62.48","62.56","63.53","62.00","26.52K","-0.19%"
"08/05/2021","62.60","61.51","62.64","61.27","22.81K","1.56%"
"08/04/2021","61.64","62.78","63.12","61.41","36.87K","-1.89%"
"08/03/2021","62.83","63.09","63.47","61.71","21.44K","-0.08%"
"08/02/2021","62.88","64.75","64.75","62.26","29.17K","-2.95%"
"07/30/2021","64.79","64.55","65.07","64.25","19.46K","0.06%"
"07/29/2021","64.75","63.62","64.77","63.55","20.12K","1.63%"
"07/28/2021","63.71","63.38","63.95","63.27","18.31K","0.87%"
"07/27/2021","63.16","63.32","63.67","62.84","13.39K","-0.14%"
"07/26/2021","63.25","63.32","63.56","62.20","19.70K","0.05%"
"07/23/2021","63.22","62.93","63.30","62.69","14.71K","0.21%"
"07/22/2021","63.09","62.20","63.16","61.90","21.08K","1.17%"
"07/21/2021","62.36","59.91","62.41","59.51","24.68K","3.61%"
"07/20/2021","60.19","60.01","60.55","58.74","30.37K","0.70%"
"07/19/2021","59.77","63.06","63.36","59.16","47.12K","-6.27%"
"07/16/2021","63.77","63.20","63.92","62.53","28.29K","0.76%"
"07/15/2021","63.29","63.80","63.84","62.69","44.35K","-0.88%"
"07/14/2021","63.85","64.95","65.21","63.04","31.27K","-1.81%"
"07/13/2021","65.03","63.92","65.19","63.75","31.51K","1.90%"
"07/12/2021","63.82","63.77","64.01","62.99","18.56K","0.05%"
"07/09/2021","63.79","62.76","63.95","62.38","22.85K","1.93%"
"07/08/2021","62.58","62.09","62.77","61.19","31.64K","0.90%"
"07/07/2021","62.02","63.20","64.03","61.37","33.44K","-1.34%"
"07/06/2021","62.86","64.70","65.24","62.53","42.49K","-17.56%"
"07/05/2021","76.25","75.15","76.40","74.75","","1.48%"
"07/04/2021","75.14","75.22","75.28","75.00","","16.08%"
"07/02/2021","64.73","64.32","64.84","63.96","16.07K","0.33%"
"07/01/2021","64.52","63.75","65.16","63.63","33.77K","1.18%"
"06/30/2021","63.77","63.89","64.42","63.47","19.08K","0.14%"
"06/29/2021","63.68","63.55","64.32","63.09","16.93K","0.02%"
"06/28/2021","63.67","64.27","64.56","63.43","22.44K","-1.06%"
"06/25/2021","64.35","63.94","64.35","63.32","32.95K","0.55%"
"06/24/2021","64.00","63.75","64.03","63.36","13.83K","0.49%"
"06/23/2021","63.69","63.32","64.20","63.26","23.83K","0.55%"
"06/22/2021","63.34","62.85","63.52","62.76","23.51K","0.51%"
"06/21/2021","63.02","62.16","63.09","61.84","23.98K","1.38%"
"06/18/2021","62.16","61.72","62.34","61.15","24.30K","0.57%"
"06/17/2021","61.81","62.69","63.08","60.89","35.15K","-1.97%"
"06/16/2021","63.05","63.03","63.38","62.68","27.23K","0.25%"
"06/15/2021","62.89","62.46","63.06","62.24","25.15K","0.79%"
"06/14/2021","62.40","62.12","62.67","62.11","17.70K","0.14%"
"06/11/2021","62.31","62.02","62.36","61.72","21.05K","0.19%"
"06/10/2021","62.19","61.70","62.37","61.11","27.00K","0.18%"
"06/09/2021","62.08","61.88","62.37","61.57","25.78K","0.11%"
"06/08/2021","62.01","61.52","62.10","61.03","18.68K","0.88%"
"06/07/2021","61.47","61.33","61.57","60.80","15.14K","0.16%"
"06/04/2021","61.37","60.62","61.40","60.51","24.16K","0.84%"
"06/03/2021","60.86","60.89","61.12","60.36","16.31K","0.00%"
"06/02/2021","60.86","60.22","60.89","60.22","19.00K","1.10%"
"06/01/2021","60.20","59.30","60.97","59.17","35.14K","-10.10%"
"05/31/2021","66.96","66.58","67.41","66.41","","0.56%"
"05/30/2021","66.59","66.70","66.75","66.53","","12.56%"
"05/28/2021","59.16","59.66","59.96","59.12","27.29K","-0.89%"
"05/27/2021","59.69","59.39","59.72","58.99","26.80K","0.44%"
"05/26/2021","59.43","59.19","59.52","58.80","13.72K","0.35%"
"05/25/2021","59.22","59.18","59.40","58.82","20.70K","-0.03%"
"05/24/2021","59.24","57.88","59.35","57.88","16.56K","2.70%"
"05/21/2021","57.68","56.50","58.02","56.35","21.08K","1.76%"
"05/20/2021","56.68","57.45","57.75","56.26","27.15K","-1.39%"
"05/19/2021","57.48","58.73","58.73","56.51","24.76K","-2.68%"
"05/18/2021","59.06","59.45","59.98","58.07","24.35K","-0.67%"
"05/17/2021","59.46","59.16","59.53","58.69","21.31K","0.66%"
"05/14/2021","59.07","58.38","59.20","57.99","24.74K","1.37%"
"05/13/2021","58.27","59.81","60.00","57.74","33.84K","-3.33%"
"05/12/2021","60.28","59.65","60.57","59.29","24.21K","1.28%"
"05/11/2021","59.52","59.11","59.65","58.39","21.32K","0.76%"
"05/10/2021","59.07","59.00","59.58","58.40","20.38K","0.37%"
"05/07/2021","58.85","58.67","58.91","58.11","16.13K","0.68%"
"05/06/2021","58.45","58.28","58.97","58.17","19.38K","-0.29%"
"05/05/2021","58.62","58.79","59.13","58.22","26.57K","0.12%"
"05/04/2021","58.55","57.58","58.74","57.44","19.54K","1.74%"
"05/03/2021","57.55","57.00","57.61","56.33","9.30K","1.32%"
"04/30/2021","56.80","58.05","58.05","56.59","14.80K","-1.93%"
"04/29/2021","57.92","57.29","58.25","57.29","25.07K","1.06%"
"04/28/2021","57.31","56.75","57.62","56.62","20.32K","0.69%"
"04/27/2021","56.92","56.22","57.07","56.22","20.73K","1.14%"
"04/26/2021","56.28","56.30","56.45","55.42","11.02K","-0.09%"
"04/23/2021","56.33","55.92","56.39","55.56","9.31K","0.95%"
"04/22/2021","55.80","55.42","56.00","55.09","13.22K","0.79%"
"04/21/2021","55.36","55.70","55.77","54.80","18.17K","-1.05%"
"04/20/2021","55.95","56.56","57.01","55.24","17.71K","-0.99%"
"04/19/2021","56.51","56.44","56.95","56.28","13.89K","-0.04%"
"04/16/2021","56.53","56.70","57.19","56.45","11.30K","-0.51%"
"04/15/2021","56.82","56.91","57.07","56.34","17.00K","-0.54%"
"04/14/2021","57.13","55.78","57.28","55.77","29.85K","2.68%"
"04/13/2021","55.64","55.22","55.82","55.19","8.73K","0.87%"
"04/12/2021","55.16","54.67","55.52","54.34","12.81K","0.99%"
"04/09/2021","54.62","54.43","54.70","54.07","10.89K","0.18%"
