Date,Open,High,Low,Close,Adj Close,Volume
2016-01-04,142.070007,142.350006,139.880005,142.279999,114.708260,3097000
2016-01-05,143.139999,143.300003,137.210007,137.520004,110.870697,3817300
2016-01-06,134.570007,136.059998,132.279999,133.289993,107.460411,5082400
2016-01-07,131.309998,133.770004,128.190002,129.050003,104.042046,5005600
2016-01-08,130.029999,133.460007,128.059998,128.199997,103.356773,6464100
2016-01-11,129.500000,129.970001,125.419998,128.039993,103.227768,3894100
2016-01-12,129.860001,131.669998,126.860001,129.919998,104.743446,4111200
2016-01-13,127.750000,129.979996,123.080002,123.309998,99.414360,4847000
2016-01-14,124.190002,126.680000,120.290001,125.190002,100.930069,6394200
2016-01-15,120.209999,123.790001,119.300003,119.970001,96.721603,7591600
2016-01-19,122.760002,124.800003,119.010002,120.070000,96.802246,5477300
2016-01-20,117.830002,125.580002,117.169998,123.830002,99.833618,10398800
2016-01-21,124.800003,126.000000,123.349998,124.529999,100.397964,4847500
2016-01-22,126.480003,126.480003,124.230003,124.510002,100.381836,5842800
2016-01-25,124.430000,124.980003,124.000000,124.489998,100.365723,6135900
2016-01-26,125.000000,126.510002,124.000000,124.389999,100.285080,11913400
2016-01-27,123.650002,125.410004,120.089996,122.349998,98.640419,5815600
2016-01-28,122.940002,126.550003,122.000000,126.370003,101.881401,4996900
2016-01-29,129.440002,134.339996,128.110001,133.710007,107.799019,25944900
2016-02-01,133.339996,138.690002,132.960007,137.679993,110.999695,4561900
2016-02-02,135.009995,137.589996,131.699997,133.240005,107.420105,5900500
2016-02-03,137.250000,137.610001,130.289993,131.360001,105.904419,5623400
2016-02-04,131.399994,137.270004,130.500000,136.119995,109.742004,6083300
2016-02-05,137.000000,137.000000,126.980003,128.360001,103.485764,7095300
2016-02-08,126.989998,126.989998,119.220001,121.860001,98.245369,9124200
2016-02-09,119.830002,125.720001,118.769997,119.709999,96.511986,6340000
2016-02-10,122.489998,123.669998,118.650002,119.199997,96.100830,4547300
2016-02-11,116.500000,117.639999,114.250000,116.309998,93.770866,6667300
2016-02-12,117.760002,122.330002,115.730003,121.660004,98.084114,3996500
2016-02-16,123.269997,126.790001,122.949997,126.239998,101.776581,3852100
2016-02-17,127.000000,130.820007,126.730003,130.679993,105.356163,3274200
2016-02-18,131.759995,131.990005,126.080002,127.070000,102.445740,3920200
2016-02-19,127.050003,128.789993,125.000000,128.669998,103.735687,3111800
2016-02-22,130.000000,132.429993,129.490005,130.639999,105.323921,2420400
2016-02-23,130.160004,130.500000,128.059998,128.160004,103.324532,2235200
2016-02-24,126.510002,131.250000,125.410004,130.339996,105.082062,2568000
2016-02-25,130.779999,132.490005,128.690002,132.470001,106.799316,2565200
2016-02-26,134.199997,134.970001,132.250000,133.110001,107.315277,2714200
2016-02-29,133.339996,137.919998,132.899994,133.970001,108.008636,3591100
