"Date","Price","Open","High","Low","Vol.","Change %"
"08/05/2021","109.47","109.50","109.65","108.50","5.33K","0.00%"
"08/04/2021","109.47","109.35","109.97","108.55","5.88K","0.36%"
"08/03/2021","109.08","108.25","109.38","107.85","9.04K","1.47%"
"08/02/2021","107.50","106.50","107.75","106.40","5.59K","1.22%"
"07/30/2021","106.20","106.60","106.75","105.83","6.17K","-0.09%"
"07/29/2021","106.30","105.65","107.30","105.42","6.14K","0.57%"
"07/28/2021","105.70","107.60","107.70","105.40","9.65K","-1.65%"
"07/27/2021","107.47","107.70","108.12","107.05","7.42K","0.07%"
"07/26/2021","107.40","107.45","107.72","106.90","7.03K","0.05%"
"07/23/2021","107.35","106.72","107.55","106.35","7.90K","0.66%"
"07/22/2021","106.65","107.10","107.12","105.00","12.52K","0.07%"
"07/21/2021","106.58","105.30","106.65","105.30","11.78K","1.50%"
"07/20/2021","105.00","104.95","105.80","104.42","11.47K","0.51%"
"07/19/2021","104.47","105.25","105.85","103.80","16.87K","-1.12%"
"07/16/2021","105.65","104.92","106.28","104.67","16.09K","-5.77%"
"07/15/2021","112.12","112.30","112.33","112.05","0.87K","-0.23%"
"07/14/2021","112.38","112.30","112.45","112.17","2.33K","0.12%"
"07/13/2021","112.25","112.72","112.88","112.08","2.87K","-0.20%"
"07/12/2021","112.47","111.47","112.62","111.47","2.87K","1.32%"
"07/09/2021","111.00","110.50","111.15","110.10","3.43K","0.82%"
"07/08/2021","110.10","109.50","110.53","109.40","4.26K","0.87%"
"07/07/2021","109.15","109.85","109.85","108.72","4.80K","-0.70%"
"07/06/2021","109.92","108.65","110.25","108.45","5.33K","1.17%"
"07/02/2021","108.65","107.97","108.75","105.95","5.07K","1.26%"
"07/01/2021","107.30","108.60","109.42","104.47","11.33K","-0.16%"
"06/30/2021","107.47","106.53","108.03","106.00","6.82K","0.47%"
"06/29/2021","106.97","106.47","107.25","105.88","6.11K","1.92%"
"06/28/2021","104.95","102.53","104.95","102.12","7.00K","2.94%"
"06/25/2021","101.95","100.00","102.35","99.78","7.80K","1.92%"
"06/24/2021","100.03","104.00","104.00","100.03","17.05K","-4.30%"
"06/23/2021","104.53","106.45","106.45","104.53","11.36K","-2.79%"
"06/22/2021","107.53","108.03","109.62","106.95","11.51K","0.45%"
"06/21/2021","107.05","109.20","109.67","105.70","15.40K","-1.49%"
"06/18/2021","108.67","112.17","112.22","108.50","21.64K","-2.10%"
